district,date,rainfall_mm,temperature_c,humidity_pct,sanitation_score,population_density,previous_cases,outbreak_label
Kumasi,2024-12-23,1.3951467213888673,23.857000423299908,58.05730868021481,0.8334637237293403,476.1856769562222,16,0
Cape Coast,2024-12-24,13.088845831118594,20.028253126957438,52.44208499841637,0.7176981616998757,867.9563187104818,24,0
Accra,2024-12-25,0.3107995096936032,12.188331706023448,70.48707126416564,0.976560057197069,870.5382597951942,17,0
Accra,2024-12-26,13.62364461500059,24.044861186999157,76.55407113088296,0.8596226002879159,189.3138984277129,19,0
Cape Coast,2024-12-27,2.1664123965326922,37.063077108064576,55.16438516153463,0.965082601431275,181.64879447304776,23,0
Kumasi,2024-12-28,0.5347023069596843,28.92302143949012,53.878330828451794,0.7637939866360828,336.4259293017418,26,0
Tamale,2024-12-29,3.326412744497058,24.903698101328025,64.91207665411996,0.6294521373965698,887.2894562985941,14,0
Accra,2024-12-30,1.4837928153908595,23.68554585395866,56.419706202530136,0.526413343182361,216.01232656614906,31,0
Takoradi,2024-12-31,1.6764749629583098,25.11232946406023,58.60602799336766,0.8630424257419252,747.9971223647017,24,0
Takoradi,2025-01-01,1.835718935806393,27.73559557587605,67.39653151724671,0.5606514990027671,191.0490576517929,18,0
Cape Coast,2025-01-02,8.123415099827117,19.095935923455777,40.906439124927076,0.6513875641359836,660.8240683730428,20,0
Kumasi,2025-01-03,3.873535690691302,30.571608473344362,73.1830232485267,0.7662354539419487,420.4605692072303,22,0
Accra,2025-01-04,1.8648034787672627,28.57690657720622,60.72680524329341,0.7822082938898738,810.0225666692803,30,0
Kumasi,2025-01-05,4.712323804772562,28.59092862853967,55.8850685543782,0.800291598493568,310.32140394282726,32,0
Accra,2025-01-06,6.296558623240507,27.192378694048635,59.10765845778551,0.5831276651748503,675.2816464509639,20,0
Cape Coast,2025-01-07,1.5915587110402303,25.09808328846995,59.62429355020519,0.6898687024108243,312.11428111829645,19,0
Cape Coast,2025-01-08,2.668331669795511,28.3643061798341,42.68798696555075,0.8085971135584833,742.2942548009385,19,0
Takoradi,2025-01-09,0.6498947976070026,27.95907066870689,74.94938227453235,0.9849094323168923,886.3102311046739,23,0
Kumasi,2025-01-10,0.9992678386106936,23.22979644529488,60.41325632270618,0.8638155688498443,214.12161921408403,25,0
Takoradi,2025-01-11,5.714668463130851,22.131991135515495,64.43002130447375,0.9613018785469789,879.9361197359532,21,0
Kumasi,2025-01-12,1.0010328074182362,25.509281476309933,69.51549770574043,0.8811060291570885,634.2177289728681,18,0
Takoradi,2025-01-13,3.7239224986605004,32.74510075747594,49.788375424396996,0.7958584844462002,214.39944178032158,17,0
Tamale,2025-01-14,6.172954997198428,18.804464621730496,64.73471899035229,0.5960116845681722,484.7876698237408,16,0
Tamale,2025-01-15,0.5651544176023522,17.662373671237802,57.32358909101207,0.8333428259462565,244.7742641365881,22,0
Tamale,2025-01-16,4.188694362840734,25.823804206182583,68.46770775216494,0.8116897829799535,730.3130999799125,30,0
Tamale,2025-01-17,1.4823548004624207,25.25443850928009,38.727725796485046,0.8012345852286332,782.9813209761547,26,0
Accra,2025-01-18,16.47431485903963,25.86670832185204,59.00905699758731,0.7448929339941204,195.21686824551907,20,0
Tamale,2025-01-19,3.3038418566340355,26.219765989542502,53.97179344216038,0.7643283019946379,555.52586742518,12,0
Cape Coast,2025-01-20,8.199293587176795,23.883988726825976,64.32262950634156,0.667221263559052,833.1625504233255,19,0
Cape Coast,2025-01-21,3.995056249968056,32.44931719301041,64.70044187368202,0.7596563463211516,942.5467373958968,18,0
Accra,2025-01-22,0.22191524639933063,16.99548010761742,52.92374105177974,0.5987779528392392,562.166080067593,24,0
Tamale,2025-01-23,5.0140299178717616,20.85751487609877,52.87826135823956,0.9025871986801883,955.2513012502664,15,0
Tamale,2025-01-24,15.121002600623664,24.483726199254765,58.89334631442671,0.5928884773493539,582.1200734104268,23,0
Tamale,2025-01-25,4.601642113769123,16.784055944229163,51.033577726847916,0.5424831449447332,454.77144513991715,20,0
Takoradi,2025-01-26,8.551511073538645,24.120727977839643,68.41983695452127,0.7181230131785787,863.3828156976059,19,0
Kumasi,2025-01-27,10.779732650770166,33.30735082864009,56.30792799552554,0.829153719753031,543.6844394122802,23,0
Takoradi,2025-01-28,1.2943703291825013,25.10443244147981,30.930117806783585,0.7188584124667707,524.7122595080707,15,0
Kumasi,2025-01-29,1.1915704709007788,26.153504528593416,56.25177943378194,0.6383770659756542,541.2812404688455,17,0
Tamale,2025-01-30,4.7206353235476515,18.6991761741371,49.61456179156028,0.7790855919452204,862.1065016827708,14,0
Tamale,2025-01-31,2.646887161667886,21.918192959802614,43.687241845390545,0.6735011677061,848.7473875192469,17,0
Takoradi,2025-02-01,9.158574910844619,23.124018098380315,47.62573361777427,0.9664338450633165,463.1679931961901,26,0
Takoradi,2025-02-02,11.51408176856428,23.41142451621883,61.094084718329704,0.961322569801786,399.96987388347253,24,0
Kumasi,2025-02-03,2.1803023921175733,31.408218975018844,73.28640828248231,0.7511859099860477,542.7352216352164,22,0
Cape Coast,2025-02-04,1.3516380730422153,27.78845530362562,63.131844738649804,0.6639419970091293,615.4952587633982,19,0
Kumasi,2025-02-05,7.582596478962244,19.44271021531484,53.934966117842606,0.8685662069783195,314.50348956519724,20,0
Takoradi,2025-02-06,1.606580613670829,26.232523892160025,64.55904195170703,0.5183564717415333,814.5595762440315,14,0
Takoradi,2025-02-07,8.647144627595175,27.491108742483924,55.40909689781008,0.7373845030218256,537.8344891591805,22,0
Accra,2025-02-08,2.755966503777051,30.700745192606334,53.05399630836855,0.6681616971351667,400.6409935779636,30,0
Takoradi,2025-02-09,5.506327516026851,32.90270343284187,48.456373317670156,0.9602679425512773,196.13889366759156,17,0
Accra,2025-02-10,0.5020600864556289,19.924529040860655,42.48171193248281,0.5060015136363413,314.9606443632463,20,0
Cape Coast,2025-02-11,4.888960345326871,20.94571244394831,56.100762934405545,0.7764074378591745,954.3530545803853,24,0
Kumasi,2025-02-12,3.005280689813925,18.71211070542692,61.58053489920132,0.870331790533313,374.5897181375739,23,0
Kumasi,2025-02-13,4.416800520333024,23.829900704465093,59.0337632998511,0.7425089937620206,251.97336043033178,19,0
Accra,2025-02-14,0.9196995746157897,27.331791872231673,55.84033072052641,0.5427015150813608,514.6055124894939,32,0
Kumasi,2025-02-15,6.675606523742664,29.93667258294551,50.542539393032186,0.9862306950139511,376.3789690242238,19,0
Takoradi,2025-02-16,9.931471316059389,24.620244881787386,66.08246191684968,0.7590052156880489,131.64332524407473,18,0
Tamale,2025-02-17,1.2214516334426968,23.40076238372578,46.82868080053415,0.8070931221595057,390.8306955514755,19,0
Accra,2025-02-18,0.5030510563140048,25.758789961243703,67.76027913843475,0.6183048913537537,589.6977615455216,20,0
Kumasi,2025-02-19,0.11961229965786996,20.824285491849885,49.97782981073275,0.7417490425534019,596.5411348179703,22,0
Accra,2025-02-20,5.135713440247937,35.44769360847387,52.47564762646965,0.7145747459791609,420.9030290591998,16,0
Accra,2025-02-21,4.67092486661959,16.961694864409708,45.33214809384323,0.5374479210009919,502.57248062734055,9,0
Tamale,2025-02-22,3.9559770669178285,25.923702894478623,54.98597853114363,0.5530801767737337,968.9661264112898,17,0
Takoradi,2025-02-23,1.3194833147064442,35.1180310961482,69.75312458477978,0.9187362598093873,439.61362950728045,20,0
Accra,2025-02-24,2.478913325326026,25.033999222799988,65.15628088443957,0.6199099761032951,332.4041319339847,26,0
Kumasi,2025-02-25,4.51288023769661,24.049804824992528,69.78422112028035,0.5974791357493152,319.12033966008414,18,0
Cape Coast,2025-02-26,3.4335085749595793,23.212772885947864,65.22142545933936,0.7524557256250697,511.98815143372076,18,0
Accra,2025-02-27,22.02566581690663,24.09804159118796,48.96330171469631,0.8843735656812565,783.5681338452497,22,0
Accra,2025-02-28,0.7334580630766365,31.864242373382652,56.692107756724425,0.530973259289494,285.3893657696259,21,0
Tamale,2025-03-01,5.939587812102318,13.940690443352466,52.19800870882537,0.7884039598191279,738.3665144266913,15,0
Takoradi,2025-03-02,2.590248004051997,32.66716850648163,73.3057490403904,0.5596052214202867,119.03484101447467,29,0
Cape Coast,2025-03-03,2.794826628258579,17.880214237749275,48.03211353573688,0.5182305254128092,477.0396801855514,22,0
Kumasi,2025-03-04,6.322114307095265,23.666738353827927,68.93697689389111,0.5263719760811088,798.2785586825082,14,0
Cape Coast,2025-03-05,5.895362876599073,22.853777898506692,68.9295387010877,0.9170820541042206,404.8596601969883,17,0
Kumasi,2025-03-06,23.69693403932185,27.9427663488536,78.29620201716088,0.5589862418140308,607.3633913008596,15,0
Takoradi,2025-03-07,0.6870906206829155,17.009378240581263,55.903134073705026,0.522575682206146,284.48130954331975,18,0
Kumasi,2025-03-08,0.5496862502032771,27.310863330409713,67.12322159580162,0.7189499435714561,767.7958520135551,21,0
Tamale,2025-03-09,6.442913828367711,35.12154811643426,82.81651836538842,0.9219967359710124,147.05119294188364,17,0
Tamale,2025-03-10,4.318336252339902,18.184129977035948,53.82358323066303,0.631204188244651,867.2883803879503,26,0
Tamale,2025-03-11,1.6021329622501308,25.94853083805198,44.6495975246764,0.7108563087629582,278.37674777950133,18,0
Tamale,2025-03-12,0.41375343673898735,21.690089111016956,41.19989966092236,0.5199612662818756,886.9582285374977,18,0
Cape Coast,2025-03-13,0.44775435531953967,27.12943603096518,67.12712028861331,0.7245392570674379,417.2763171704656,21,0
Takoradi,2025-03-14,11.230592562327946,25.09573888707876,41.168497919414165,0.7888065403185669,750.4152170270379,16,0
Kumasi,2025-03-15,1.0651451592998202,21.79256545477845,56.27680947062077,0.7854535268760724,387.3027680075696,24,0
Kumasi,2025-03-16,1.953164964737904,27.43936142435537,64.37313187038961,0.6662133460871826,915.3205041111828,13,0
Tamale,2025-03-17,1.2851591504781665,34.021740548933714,61.85175536829914,0.6577665903315677,213.97341296653693,23,0
Tamale,2025-03-18,2.1924961740521036,24.045481041363505,64.25444864184172,0.5533118094682989,260.6678103453388,22,0
Accra,2025-03-19,0.35975680365814916,28.59878971074091,62.22289855800854,0.6833991603231342,543.7271126429221,23,0
Takoradi,2025-03-20,3.660061610127674,18.53363521064418,72.78865813313394,0.5497473344364823,173.74459513433152,18,0
Cape Coast,2025-03-21,0.35003423188720684,20.217818115909957,50.476836192612026,0.8832979723560258,276.38216623158576,16,0
Kumasi,2025-03-22,8.05611021079626,27.362031389401885,53.23004861541469,0.983137148874093,949.3897439908129,27,0
Accra,2025-03-23,1.3309865384210302,32.420580142679825,52.27340554729176,0.9850372283333535,978.8406950330984,19,0
Accra,2025-03-24,3.8827734557429734,26.7780667439283,68.3019181186261,0.9325355496876969,438.6333963973797,21,0
Kumasi,2025-03-25,10.604614082448709,23.434709847384227,69.00398588395063,0.8003960746698096,930.957418912542,12,0
Cape Coast,2025-03-26,5.261660202051321,24.99645702711677,64.51225319318507,0.8504328486219399,590.3422081060885,24,0
Accra,2025-03-27,3.8066781628736583,18.747961330151412,71.83493666889927,0.642602901340207,342.7682192863904,25,0
Accra,2025-03-28,1.9602802124207304,28.022576631776833,48.21959132623619,0.8153852100863104,732.1588489725387,22,0
Takoradi,2025-03-29,2.024840506119234,29.411665311617046,76.67224111551137,0.7278247747199387,693.0116259173715,21,0
Cape Coast,2025-03-30,5.53554575284868,22.7395483358346,75.23238621712258,0.7410086698884663,990.21278719786,18,0
Accra,2025-03-31,25.69748337353652,22.649789261202493,67.35621997245747,0.878888280187579,338.54255866835496,12,0
Cape Coast,2025-04-01,5.421168634826156,26.329391148260243,77.8179890877106,0.6409591777986259,704.8535523955619,20,0
Kumasi,2025-04-02,4.0797775548399065,22.816401319797023,43.43376792322226,0.6590198058472599,146.8213795265022,20,0
Tamale,2025-04-03,6.558727620964056,24.669336926870887,54.755518637373484,0.9623208955643183,202.28143482704746,19,0
Accra,2025-04-04,3.1293646399120445,35.49860894583258,52.64696539318048,0.5281121474254862,103.52653745598394,26,0
Takoradi,2025-04-05,0.3101342174160877,23.76487149627002,67.21479323757343,0.7428171492066702,999.5146129537058,21,0
Kumasi,2025-04-06,4.131071300719805,23.20829923989389,49.498592603978544,0.9564004002039308,822.04632743273,19,0
Cape Coast,2025-04-07,15.806017136476676,21.762290971824203,67.57495149337485,0.8051815039090785,808.0507132601867,12,0
Kumasi,2025-04-08,0.9636958147035177,28.720959857499682,73.70536143996713,0.773203537106066,558.7534677593617,12,0
Accra,2025-04-09,5.855993792341289,24.093879133909486,66.95202900084,0.6248720896146776,370.0603746148959,22,0
Cape Coast,2025-04-10,1.1215567187112898,21.753134808392872,62.83751023661501,0.6716377445322241,236.13785601640834,24,0
Tamale,2025-04-11,3.8374971301322325,31.60652016136506,50.121266590992505,0.9260242079023464,356.2072649618173,23,0
Kumasi,2025-04-12,0.5083724185118045,32.098015022568184,51.53149033874635,0.7796090658842291,438.3740997362252,9,0
Accra,2025-04-13,2.9925582892294034,21.997882171306475,72.49618905296667,0.75737109687839,780.6790872822646,15,0
Takoradi,2025-04-14,7.056283292712283,15.66730024319692,67.79349003905332,0.5497898567700145,585.6956100128372,19,0
Cape Coast,2025-04-15,2.1352688074272708,30.03756844918461,59.60980480622456,0.5080140782275615,169.7352638999344,20,0
Kumasi,2025-04-16,5.466806364380442,21.57685087119998,55.8209045423411,0.9818425943435245,116.22610806302102,19,0
Kumasi,2025-04-17,7.934713214581751,28.953127995813844,39.74192126888623,0.6884930836434209,192.09896158065683,26,0
Tamale,2025-04-18,13.098673463521045,15.149480911440822,49.291475813155614,0.8016065310497522,469.4488423276414,14,0
Tamale,2025-04-19,1.3370584385777782,29.462986691496546,79.11419087139723,0.5398575365936424,939.8736253441165,16,0
Takoradi,2025-04-20,2.548430664572674,18.944140353596094,47.195444289975335,0.8415571428615233,673.6622330882994,26,0
Takoradi,2025-04-21,0.826826726612014,28.653820595332622,61.89479821221081,0.9662833543529805,821.6433098879636,23,0
Accra,2025-04-22,24.453274810240273,25.071365339182172,70.07443973195198,0.7878326264987099,519.7371350540936,24,0
Accra,2025-04-23,13.086545485792861,20.230302903016778,47.450773319977074,0.5630576611877053,425.4994748755385,24,0
Takoradi,2025-04-24,3.8821779939956134,22.964818435366098,61.84710474781083,0.7908607637367384,197.56033544496046,29,0
Takoradi,2025-04-25,9.226854960309858,28.431592284783505,69.37915537510655,0.8831736065523261,888.3397199675844,19,0
Cape Coast,2025-04-26,3.679834776491431,25.52947226557617,60.1249932190725,0.7032082682870093,804.8440261251126,25,0
Tamale,2025-04-27,4.885324243108654,27.922064902362422,88.68403055666768,0.9399188739707339,251.3062878379526,15,0
Accra,2025-04-28,0.466744897715109,34.88220292257743,43.31400741121804,0.8243414766786823,561.0345074886345,25,0
Tamale,2025-04-29,7.038007175778694,17.178791941444743,70.5872852988388,0.9496244591446013,538.6373271291204,20,0
Tamale,2025-04-30,0.6831866761445355,33.08606287484312,58.27198262603535,0.8117526556236686,662.5823974178758,25,0
Takoradi,2025-05-01,8.745443674676697,25.521779687616064,67.71920154836675,0.5656439860024121,951.5682045921351,25,0
Cape Coast,2025-05-02,7.616945335093326,20.50607975838436,64.41307151699246,0.6548458555525946,621.7942975862317,15,0
Kumasi,2025-05-03,6.167775345468045,18.348431871305053,52.668438028900034,0.6008974741262285,586.1955401007567,17,0
Cape Coast,2025-05-04,0.1841518402577656,24.054398046114834,62.2899639245934,0.9544132488584312,145.29063964119754,10,0
Cape Coast,2025-05-05,1.8057702002577507,29.6082505596223,41.42098548601713,0.8802000336437413,156.61672841622155,25,0
Tamale,2025-05-06,1.5266006958956373,24.362254398112327,66.03247500571393,0.838199184455003,268.61211219411,16,0
Cape Coast,2025-05-07,2.232501310097585,32.55577465123674,62.98158465990526,0.6504831598158108,129.22369452257345,20,0
Accra,2025-05-08,0.45861820286188815,17.744121549742204,66.38660168643102,0.5920223860251068,769.0176060130111,19,0
Tamale,2025-05-09,13.81975650446037,24.939555260769726,70.5811832508715,0.878225543994456,750.9972735945669,22,0
Accra,2025-05-10,4.034965093815908,18.738032777934404,63.67619840209711,0.7370789729395398,222.45061098847864,15,0
Kumasi,2025-05-11,1.8229906097380109,26.81815941312484,61.480894197982764,0.6128947760753145,852.4710107157529,19,0
Tamale,2025-05-12,2.5290371555329956,29.4344369504865,51.18931663338708,0.8083109890826375,239.3074313615008,21,0
Kumasi,2025-05-13,2.963818011213151,22.896191031594732,52.87779236350949,0.520166926069226,371.0580282976229,15,0
Tamale,2025-05-14,4.58888835110396,11.97893071686433,71.86734620177332,0.6630851270641267,324.0792092452285,21,0
Takoradi,2025-05-15,3.625041260227198,25.99474073398247,74.36335405705978,0.7342784972955674,435.076388715743,20,0
Cape Coast,2025-05-16,12.590785232588233,27.183692758667547,57.61889563687946,0.573979167054703,329.1973893009657,22,0
Takoradi,2025-05-17,3.435462564603948,27.021473774808488,60.460027472532744,0.9923272387954198,540.0558337946068,17,0
Kumasi,2025-05-18,24.241316326801176,31.17891095911077,50.95385625006234,0.6045486822948072,466.6670932192169,21,0
Cape Coast,2025-05-19,9.533325566641402,19.644731601754756,71.72756845267445,0.5651765650216327,987.9125417013939,21,0
Tamale,2025-05-20,1.1691934191971594,28.401080527252248,66.65416823691778,0.6017674369434483,150.3337151154031,24,0
Cape Coast,2025-05-21,13.338997302944271,30.962537562389876,79.4121743646375,0.8845305665798622,227.96323874861645,21,0
Accra,2025-05-22,0.6185638975497147,16.107062079967417,51.21676922820261,0.7127528296359213,147.54330451774223,20,0
Cape Coast,2025-05-23,8.503647870053628,26.598259129594886,56.21992100981783,0.782707969876269,663.2570754841382,21,0
Accra,2025-05-24,2.395208093335486,22.479100844961643,62.314459225255725,0.5105045784931803,149.05834967234762,19,0
Cape Coast,2025-05-25,10.51761884121618,24.59238663449177,66.4648953772577,0.5172156542866573,852.795763638511,20,0
Accra,2025-05-26,10.126914595778134,26.738382417691682,57.84332362452368,0.722912774913508,560.744767613735,18,0
Kumasi,2025-05-27,8.197563291787237,22.56385717943224,51.270389095462995,0.9083276216008118,574.3068621233804,14,0
Takoradi,2025-05-28,7.803963467821306,21.62145960419194,68.81407528923572,0.9426194393537826,605.4350569409748,24,0
Tamale,2025-05-29,1.8169093479589338,25.170762087440124,67.21135362545581,0.5433532837978201,253.73233567558967,24,0
Cape Coast,2025-05-30,0.42190664600374733,19.563770305685985,50.83725899436275,0.7691815510505113,277.9212728030388,21,0
Takoradi,2025-05-31,2.579024823711498,19.570874355574073,73.55442801105495,0.9566148431396353,386.93559058570423,16,0
Tamale,2025-06-01,0.9529251168332877,28.396866414782515,71.70198709196603,0.6939863771989432,634.1467742396662,14,0
Tamale,2025-06-02,5.93641575488737,19.25602982420672,61.34296497247793,0.9147829157141842,289.1059983461931,17,0
Accra,2025-06-03,2.1240021310655317,28.33156250454606,60.79597862376036,0.5668478271997182,204.6985544199351,16,0
Kumasi,2025-06-04,18.567951510635414,27.312956464269757,65.54057771115907,0.9676972448338994,973.105197776589,31,0
Kumasi,2025-06-05,5.121775572680622,16.370966356047017,51.38296929743742,0.8757116587656513,119.78363332866061,19,0
Takoradi,2025-06-06,8.643375877049689,21.612176738321725,60.30031479164082,0.9706671963934508,822.4276648024195,22,0
Kumasi,2025-06-07,0.7108410438327972,30.97054701523686,38.4761645539082,0.8383086167762532,809.2316346175198,17,0
Cape Coast,2025-06-08,9.903032716682254,20.09417234430159,68.76455645502935,0.6817019659997134,367.4927024605864,22,0
Kumasi,2025-06-09,12.804007243080664,22.677978688453063,44.385067775581405,0.9690905862623612,222.06395440658207,15,0
Takoradi,2025-06-10,3.3380007027412466,27.31030446625948,75.03419828428999,0.6377833881545892,231.06578203488107,21,0
Kumasi,2025-06-11,4.660232749124953,28.91695254641298,56.698799060335496,0.6660862610308662,727.6884555134733,14,0
Cape Coast,2025-06-12,7.236803671659189,23.74230556977752,57.88333018068823,0.8504042090008701,678.5259319775563,22,0
Accra,2025-06-13,0.9608815422728965,22.01244902654179,53.72266093915494,0.8826581497626931,804.471106826248,23,0
Takoradi,2025-06-14,3.4914627410819725,32.11184930849254,57.11961126077924,0.9647017419245769,943.7330551591942,29,0
Accra,2025-06-15,2.542999078347839,33.6944983189879,74.18531345148037,0.6024012045281048,722.7346269399328,22,0
Accra,2025-06-16,0.7913105552263051,29.894290253908977,35.1219134346492,0.898999017609612,240.26638289629912,31,0
Accra,2025-06-17,2.2906474122836578,25.42659071282512,72.76965386088187,0.8692730266984817,319.09835508886965,17,0
Tamale,2025-06-18,0.35303681352055105,20.95867139179537,63.38023481101708,0.531897278126799,857.9743577858031,19,0
Tamale,2025-06-19,0.13075439984406323,20.847777967217173,47.929783521427844,0.6936115706051035,288.3754682507877,17,0
Accra,2025-06-20,0.7260901616428179,27.61257052632879,49.24687606950762,0.6413827285300493,165.27008525903327,16,0
Takoradi,2025-06-21,16.499766699885537,27.09199110444342,76.76393027208204,0.6522452121770153,732.9520486380254,19,0
Cape Coast,2025-06-22,3.9873138327906146,32.007992964732146,50.54493120057269,0.9914734397773504,462.2737199411278,26,0
Cape Coast,2025-06-23,16.88088915942053,28.252250462680696,48.46649489404041,0.8213887067399639,928.0360472913133,23,0
Kumasi,2025-06-24,2.8325539550412495,17.48459849120091,71.37314542364729,0.8588380788967498,685.2295639842954,13,0
Takoradi,2025-06-25,1.8684961416535204,30.259738088614593,63.385528762859146,0.9883088186575046,181.37708001249467,16,0
Tamale,2025-06-26,3.5275348738864984,20.009696863427934,50.620744234636014,0.6886008912288193,953.0709105282947,25,0
Accra,2025-06-27,2.8947344531327417,23.08014364023824,62.16624975404619,0.9009200842264029,332.7015372762213,20,0
Kumasi,2025-06-28,0.5583725029919596,26.251001031258472,49.742473163597225,0.7172654816522477,403.4912413656572,15,0
Cape Coast,2025-06-29,5.1197460219874635,34.978337448919824,71.00821398422605,0.9347668359074899,462.03437231518785,19,0
Tamale,2025-06-30,1.2169748099916533,40.549592780026806,70.61370964873133,0.5903287706556516,146.10186676388193,15,0
Tamale,2025-07-01,4.832501422528819,28.033615295680914,65.32006198821944,0.9738430885321399,546.8638800075444,27,0
Accra,2025-07-02,5.2519841966230985,24.084016906398062,63.61661061247017,0.6093858542054398,210.98664196776303,15,0
Cape Coast,2025-07-03,0.8245197577722321,27.672528242402752,77.61188124867374,0.6631102534904658,460.87329401951655,23,0
Takoradi,2025-07-04,0.3165610447526569,29.43827712936918,59.996863273882255,0.8780961170533903,415.6388091928759,17,0
Tamale,2025-07-05,7.587977466119651,23.396661872214043,48.181258745791986,0.6968775707827033,795.556075083853,19,0
Accra,2025-07-06,3.0790831104569314,33.97605677956161,64.49473912832306,0.8041056883832234,822.853460469458,19,0
Takoradi,2025-07-07,0.29961950051907926,26.15035379595701,80.86047049537115,0.7222867505347143,238.0715941501792,15,0
Cape Coast,2025-07-08,26.359659883683328,27.48871544545697,49.85240506814148,0.8711849685448909,429.8960686413036,20,0
Tamale,2025-07-09,0.2975854071221184,28.329621260272308,56.38537233306014,0.6141656261843054,436.0178449286485,19,0
Takoradi,2025-07-10,5.9377950675007565,27.10793305307228,64.16446038101452,0.5292289936184384,236.26939954247655,22,0
Takoradi,2025-07-11,20.576490388284764,29.19470250234806,59.46095150994261,0.6499646987365331,818.6081545460714,27,0
Takoradi,2025-07-12,1.3667930847857352,21.913734067265384,50.176964196226855,0.7371543324342151,736.5054955018809,21,0
Tamale,2025-07-13,0.7672093061679247,22.208491230269846,71.21857856230471,0.5840100260963392,271.34360766733124,20,0
Tamale,2025-07-14,0.6470420301200468,19.499228835141526,83.2004072201726,0.6773986448281943,430.0497177344191,20,0
Kumasi,2025-07-15,1.806823529705549,27.19750615310113,61.96131459023907,0.6999915091467843,195.22452237086281,21,0
Cape Coast,2025-07-16,0.5326160177578074,28.89468251756057,50.95931710264,0.5286959218441367,665.3859373837396,24,0
Accra,2025-07-17,5.890897349640917,27.28886433075943,44.51039474946525,0.7916536240921023,209.2347320937577,19,0
Takoradi,2025-07-18,0.32158231899763545,33.37246216673769,62.57975981221181,0.9421717139856438,987.340751762426,24,0
Kumasi,2025-07-19,3.5608562621731843,24.97201990585477,71.03877343316258,0.5758714564765262,802.613867219076,18,0
Accra,2025-07-20,28.564399433999675,28.343708277962563,64.75167746495381,0.798904006700757,451.21469462559554,27,0
Kumasi,2025-07-21,8.409243883383578,19.54149561930343,59.97596159081146,0.8323696024554231,620.707539051419,22,0
Tamale,2025-07-22,4.775410383099368,23.064501487627997,54.107283482106936,0.7096673402096442,920.2076345947679,19,0
Takoradi,2025-07-23,1.8282441654349264,28.47768878782889,49.0783636728191,0.850548793682135,598.6893523562435,20,0
Accra,2025-07-24,4.889445714095118,29.245510553715718,68.34751326324883,0.705365771745506,257.04863775815966,19,0
Accra,2025-07-25,3.743737779397671,23.530165261679088,69.13771621385585,0.7523186439887175,440.8330200230434,18,0
Accra,2025-07-26,2.776355806583479,24.642003740709665,44.54270213309267,0.5036765222772135,858.8303785267708,17,0
Accra,2025-07-27,0.7003946293017256,17.410631266595953,75.89838978180684,0.8458600570673445,679.7917143906561,26,0
Accra,2025-07-28,10.884355299060237,23.214853995966955,65.74071220894001,0.8306713394723622,685.6519459004203,22,0
Kumasi,2025-07-29,2.987227648963911,29.45191581759893,73.99594645145794,0.5192004386631723,880.1393371196402,18,0
Takoradi,2025-07-30,1.082220910307068,27.87602508053283,46.57872251514885,0.6841250536975665,904.5757517162542,17,0
Tamale,2025-07-31,2.2924259169146763,27.50332860690605,46.34175844584561,0.9895159203958337,927.8133146014927,26,0
Tamale,2025-08-01,2.67328467310067,25.2488684359048,58.51030690232703,0.7103682812843084,185.3642739278405,19,0
Tamale,2025-08-02,8.787888755452666,25.03531579314088,65.02784426895194,0.7509727025659209,589.7134017667909,20,0
Tamale,2025-08-03,6.614051614296391,21.698394302632764,77.96360822926964,0.9549650790798593,766.4585690964867,25,0
Kumasi,2025-08-04,7.333291630850959,28.494142101012674,67.06078913815132,0.8586309379328783,781.2341606143124,19,0
Cape Coast,2025-08-05,0.05546280010766931,27.10486472194695,57.573187231879665,0.7910350655621118,646.0445817730035,23,0
Takoradi,2025-08-06,2.690590132204877,27.460094239963997,49.73630792334108,0.8989023406705363,250.10860166530676,20,0
Accra,2025-08-07,3.2825736051908034,22.369825786662098,72.3000057271915,0.9321831332279866,817.678498547498,20,0
Cape Coast,2025-08-08,0.09689419733223151,14.233285400643778,50.35294574249285,0.7284440358686335,748.1002001634512,19,0
Tamale,2025-08-09,1.5042635201091314,30.48576355876848,76.28468554772321,0.7375541824659178,177.52219439413267,26,0
Cape Coast,2025-08-10,7.14162340857189,22.605812719957978,57.15615350393491,0.6930254678259179,517.4288422069386,19,0
Takoradi,2025-08-11,0.7373385866694464,20.686121179784397,75.9058207261785,0.9833530700092303,256.57965956962323,23,0
Accra,2025-08-12,3.831925226324291,28.467394559569968,66.78931290059279,0.8485831271451751,403.7293411416747,19,0
Accra,2025-08-13,1.2116437803844688,23.03993680040435,58.63004510557542,0.5416115331040361,116.2729829851169,31,0
Takoradi,2025-08-14,0.0609741512438881,30.29968192023311,54.806036281738734,0.9314798116565093,460.2968815696824,20,0
Takoradi,2025-08-15,1.3800948092514966,28.08502974788349,56.5909212265392,0.740279970418134,594.8892290405894,17,0
Tamale,2025-08-16,18.62227511571439,28.417846616002386,64.28316692375238,0.5343769532112437,657.6243335443781,17,0
Accra,2025-08-17,8.085765789807736,18.170221443997328,60.771564962177166,0.7748586275816556,697.1413106158391,22,0
Cape Coast,2025-08-18,16.041737750956166,31.059719926932004,54.06188591931295,0.7085821394878511,852.6621817922139,17,0
Kumasi,2025-08-19,3.34572812055584,26.30625265616928,58.34368589682368,0.9388747024313124,293.91661654815704,24,0
Kumasi,2025-08-20,0.5811872709759626,23.153614303768983,60.7857702971915,0.6019973018046937,208.43364019462115,21,0
